[PQView SteadyState]
A1
V Flicker Pst A,V Flicker Pst B,V Flicker Pst C,V Flicker Plt A,V Flicker Plt B,V Flicker Plt C
2007-07-14 05:00:00,1.0738,0.9388,1.3413,1.0882865730474,0.90066959558381,1.01795037726815
2007-07-14 05:10:00,0.7332,0.6497,0.7484,0.992823825128624,0.909695669775381,1.02885593463078
2007-07-14 05:20:00,0.20693,0.16362,0.16097,0.905454666208048,0.842189255285541,0.959765224797177
2007-07-14 05:30:00,0.04093,0.04092,0.04098,1.09599672086575,0.803812393788679,0.934011714787617
2007-07-14 05:40:00,1.9763,1.7702,1.8224,1.09553534459497,0.979142345471638,1.08414414806645
2007-07-14 05:50:00,0.5665,0.31047,0.4207,1.09668186262091,0.977526868076869,1.06736841857382
2007-07-14 06:00:00,0.3711,0.374,0.4598,1.09702837687809,0.979011459291585,1.06971582777186
2007-07-14 06:10:00,0.24704,0.13844,0.20227,1.11967203935305,0.979086355570549,1.06991500856804
2007-07-14 06:20:00,1.0005,0.8627,1.0067,1.11618307530933,0.997346858177686,1.09411836598369
2007-07-14 06:30:00,1.4056,1.0836,1.4715,1.07926062532609,0.952217910993198,1.11788292989922
2007-07-14 06:40:00,1.1932,0.8281,1.2366,1.06522338920286,0.915916893606177,1.08118606245073
2007-07-14 06:50:00,0.8694,0.5907,0.8665,1.05583765115498,0.894864345764358,1.03756755533967
2007-07-14 07:00:00,0.24172,0.21255,0.19091,1.09498369038744,0.88558853033615,1.02682016636105
2007-07-14 07:10:00,1.179,0.9679,1.0464,1.10025934983731,0.916460902884856,1.05605573269324
2007-07-14 07:20:00,0.6117,0.5241,0.5674,0.928731562246264,0.921195289618612,1.06058436577109
2007-07-14 07:30:00,1.1048,0.8426,0.9776,0.923290918949361,0.71746515565653,0.915164442103874
2007-07-14 07:40:00,0.24015,0.1892,0.20925,0.921900404494619,0.716213515674662,0.912993628405935
2007-07-14 07:50:00,0.20406,0.16402,0.19321,1.03365109895784,0.71361013764807,0.909984643895391
2007-07-14 08:00:00,1.5694,1.2001,1.2471,1.02966418270741,0.797499124643437,0.970637430050743
2007-07-14 08:10:00,0.9468,0.719,0.8582,0.969966589210099,0.78551127845396,0.959055211375661
2007-07-14 08:20:00,0.8564,0.594,0.9149,0.917281613655876,0.734415316928444,0.879548012373075
2007-07-14 08:30:00,0.21191,0.19407,0.30574,0.984802646491215,0.704330445722432,0.806828099658219
2007-07-14 08:40:00,1.4189,1.1357,1.4402,1.02306703287961,0.768742256438604,0.896256979734524
2007-07-14 08:50:00,1.1194,1.0736,1.1764,0.994223624530232,0.822595432236707,0.949133981978481
2007-07-14 09:00:00,0.8351,0.6424,0.7258,0.990287640467272,0.795363245898895,0.924984853462477
2007-07-14 09:10:00,0.4471,0.4053,0.5002,0.950758973460179,0.791950742594778,0.923113619973909
2007-07-14 09:20:00,0.19949,0.23745,0.19393,1.01872036708852,0.765151982150726,0.891848552230314
2007-07-14 09:30:00,1.3365,1.1814,1.2273,1.03442206560595,0.836252613306421,0.951948214907146
2007-07-14 09:40:00,0.8454,0.7787,0.7499,1.0231722320411,0.854434838960801,0.964487726939155
2007-07-14 09:50:00,1.5091,1.191,1.5301,1.00013979118805,0.852947547726885,1.01123816591524
2007-07-14 10:00:00,0.04537,0.04424,0.04479,0.982761841396937,0.838516194436401,0.993771199720954
2007-07-14 10:10:00,0.23592,0.23201,0.30288,0.983888866969834,0.830656071608466,0.972563347077149
2007-07-14 10:20:00,0.3653,0.30801,0.4859,0.957361457175263,0.831537262112616,0.975086503830625
2007-07-14 10:30:00,1.2508,1.2572,1.3193,0.977322154158365,0.852008584286682,0.954468200677665
2007-07-14 10:40:00,1.2755,1.0212,1.181,0.980963306146202,0.845356264595346,0.955052445624394
2007-07-14 10:50:00,0.8913,0.8996,0.6818,0.979077033013145,0.862980291063613,0.95305642549706
2007-07-14 11:00:00,0.28907,0.2157,0.24626,1.06503765833207,0.860866159572612,0.949673856121055
2007-07-14 11:10:00,1.4801,1.1254,1.4352,1.03651326976015,0.910833296040724,1.03297922858035
2007-07-14 11:20:00,1.0782,0.7419,0.9249,1.07098572027694,0.867244218365799,1.00468343113413
2007-07-14 11:30:00,1.2562,1.1744,1.2823,0.9839498496805,0.907709838203805,1.04910897979964
2007-07-14 11:40:00,0.5027,0.3285,0.5861,0.984153424126892,0.84812306310745,0.955712554360865
2007-07-14 11:50:00,0.19301,0.17083,0.19337,1.0245625498802,0.848312195614245,0.955929664767423
2007-07-14 12:00:00,1.1398,1.017,1.0207,1.07435455801505,0.886671574159879,0.986426855061962
2007-07-14 12:10:00,1.2648,0.9279,1.0043,1.07767283334527,0.913072905318463,1.01143008327385
2007-07-14 12:20:00,1.2796,0.9916,1.3025,1.02576003309558,0.878024408774102,1.00907278815489
2007-07-14 12:30:00,0.19601,0.16516,0.26445,1.00799390932068,0.838019497532763,0.96252643831578
2007-07-14 12:40:00,0.3601,0.438,0.5511,1.04447834927668,0.811730699195427,0.958021146172547
2007-07-14 12:50:00,1.1207,1.0329,1.1658,0.975525378765419,0.855375578559909,1.00334452756489
2007-07-14 13:00:00,0.8918,0.8629,0.9362,0.98143511921908,0.824558267062584,0.940569488425318
2007-07-14 13:10:00,1.1337,0.9612,1.0531,0.921530534261368,0.843708810824889,0.952252159283082
2007-07-14 13:20:00,0.30831,0.24677,0.23522,0.922436741627928,0.77576411851103,0.883170928594991
2007-07-14 13:30:00,0.5369,0.4346,0.4552,0.958710426355926,0.777910792140562,0.879343334945748
2007-07-14 13:40:00,1.0515,0.8527,1.1786,0.914410476715892,0.80517471673363,0.934380843933182
2007-07-14 13:50:00,0.4338,0.4468,0.6996,0.865783720745562,0.761612899462721,0.910854477076615
2007-07-14 14:00:00,0.86,0.5958,0.7359,0.793945849898454,0.732374022188268,0.889799765414647
2007-07-14 14:10:00,0.679,0.6291,0.7088,0.796257640769981,0.692659244935394,0.819334486702328
2007-07-14 14:20:00,0.3918,0.3363,0.3808,0.821826223027005,0.694595099441014,0.820851315535724
2007-07-14 14:30:00,0.8659,0.9265,1.0135,0.782458181058711,0.733345182002649,0.855395082377059
2007-07-14 14:40:00,0.7913,0.7351,1.1953,0.783320011363527,0.694970667501909,0.860052403755934
2007-07-14 14:50:00,0.8997,0.7616,0.85,0.726957884805127,0.683227195248945,0.852229469787444
2007-07-14 15:00:00,0.6691,0.6568,0.6364,0.726477463074961,0.645160448159866,0.815892162711386
2007-07-14 15:10:00,0.27222,0.28598,0.29351,0.718242278628461,0.645717987166057,0.816403890216801
2007-07-14 15:20:00,0.04093,0.03886,0.03963,0.832167095643414,0.640206324889145,0.812456509699882
2007-07-14 15:30:00,1.5371,1.4215,1.0143,0.855379213745794,0.766363680157693,0.786663250861398
2007-07-14 15:40:00,0.8779,0.9285,0.7239,0.875851906881819,0.798627130074193,0.788317616226381
2007-07-14 15:50:00,1.0592,0.7943,0.8865,0.865354549731561,0.81104732683798,0.801425763025759
2007-07-14 16:00:00,0.29855,0.2521,0.19671,0.863169413444236,0.801088215537002,0.786061532977061
2007-07-14 16:10:00,0.11148,0.10147,0.11706,0.838254538391988,0.799483894766537,0.783643796807957
2007-07-14 16:20:00,0.04093,0.03977,0.04034,0.873137579019137,0.763311469009708,0.733404467557967
2007-07-14 16:30:00,1.1227,1.1164,1.0501,0.87634464594846,0.808038163078842,0.703833956982679
2007-07-14 16:40:00,0.9347,0.5308,0.6389,0.90450051244088,0.795410535358899,0.683436071923512
2007-07-14 16:50:00,1.0333,1.0109,0.8745,0.907925685523824,0.827051823159944,0.707054554539115
2007-07-14 17:00:00,0.4952,0.3971,0.4198,0.908677639294368,0.828641863493307,0.709750047160463
2007-07-14 17:10:00,0.2819,0.23933,0.29867,0.812536938323232,0.829193690452886,0.711212732747832
2007-07-14 17:20:00,1.0214,1.0776,0.9114,0.801551207878648,0.75771918344678,0.695120014536869
2007-07-14 17:30:00,0.7483,0.5172,0.5788,0.759245441367153,0.72422591047922,0.68429145435838
2007-07-14 17:40:00,0.6387,0.6312,0.6476,0.761178331217381,0.710755120118159,0.658083324044001
2007-07-14 17:50:00,0.4058,0.3866,0.4023,0.768692118629325,0.713043930420203,0.661750870775826
2007-07-14 18:00:00,0.5425,0.3346,0.29224,0.799073591424298,0.715027971527196,0.663228986399108
2007-07-14 18:10:00,0.876,0.8689,0.7372,0.751072392072997,0.749024449908736,0.687617380388556
2007-07-14 18:20:00,0.7222,0.7906,0.9094,0.738513760073793,0.701668923150441,0.662894220515108
2007-07-14 18:30:00,0.8271,0.7945,0.9667,0.678127661445187,0.720989632008799,0.701252430585575
2007-07-14 18:40:00,0.22842,0.20116,0.22101,0.671390873434576,0.661438081319121,0.661920336921287
2007-07-14 18:50:00,0.22248,0.12928,0.23784,0.776540792842442,0.657577026573117,0.658060418183414
2007-07-14 19:00:00,1.262,0.8709,1.4045,0.779484881412159,0.696749980218335,0.800846681820247
2007-07-14 19:10:00,1.0415,0.7943,1.0241,0.780042771379732,0.650869096450364,0.814347496362264
2007-07-14 19:20:00,0.7555,0.7386,0.8593,0.76988955577919,0.667774864992517,0.832399745893243
2007-07-14 19:30:00,0.3449,0.28684,0.3217,0.868445758721113,0.653266791761647,0.822734512955516
2007-07-14 19:40:00,1.3482,1.2751,1.3349,0.919620951360406,0.764451435753533,0.90844099300137
2007-07-14 19:50:00,1.1775,1.1062,1.2427,0.958764426487745,0.822494748972949,0.968181731373931
2007-07-14 20:00:00,1.2419,1.146,1.1054,0.954030228231672,0.855976357394599,0.995554127322343
2007-07-14 20:10:00,0.6044,0.5951,0.6705,0.936808976930238,0.84509393739501,0.982760465987643
2007-07-14 20:20:00,0.22678,0.18611,0.13532,1.00864060656841,0.825382427151698,0.95613459185868
2007-07-14 20:30:00,1.3499,1.1599,1.2337,1.01956133373992,0.884363465360488,1.0097931736289
2007-07-14 20:40:00,0.7461,0.7679,0.7624,0.999009363251077,0.900087845386756,1.02136559134161
2007-07-14 20:50:00,1.079,1.0678,1.1369,0.966984631797907,0.918792631644479,0.9854749707582
2007-07-14 21:00:00,0.24998,0.20145,0.26199,0.954068340995007,0.902276702784457,0.954292168750061
2007-07-14 21:10:00,0.13038,0.12613,0.11118,1.08320968101681,0.888384157360194,0.934575598635417
2007-07-14 21:20:00,1.6952,1.3578,1.6764,1.03007545750081,0.968261753599104,1.06446045961421
2007-07-14 21:30:00,0.68,0.3442,0.5242,1.00926350821992,0.903855949047572,1.00658660409101
2007-07-14 21:40:00,0.9486,0.9937,1.176,0.95482028014031,0.89101161557443,0.998496547833964
2007-07-14 21:50:00,0.29132,0.27745,0.27382,0.970384636229329,0.835740800804943,0.959968561453217
2007-07-14 22:00:00,0.9045,0.8481,0.9484,1.04391176191052,0.851327032251635,0.976315775386807
2007-07-14 22:10:00,1.3921,1.286,1.7356,1.1728101301537,0.925874682758306,1.10958305633474
2007-07-14 22:20:00,2.0138,1.4864,2.1384,1.20589208322921,0.978657251330336,1.26504057031584
2007-07-14 22:30:00,1.2806,1.0824,1.378,1.18145184706776,1.00175424578478,1.30169514300517
2007-07-14 22:40:00,0.13604,0.16631,0.13183,1.23698856574144,0.966987782585135,1.27718353807882
2007-07-14 22:50:00,1.4325,1.1625,1.4931,1.25679199968657,1.01134839305209,1.33124066590931
2007-07-14 23:00:00,1.0356,0.8511,1.002,1.20410538034774,1.02776901485393,1.34680484330572
2007-07-14 23:10:00,1.2598,0.8868,0.9957,1.20278648522659,0.977899194964316,1.28717336023637
2007-07-14 23:20:00,0.6263,0.25891,0.5102,1.19331437015418,0.977218347733786,1.28698496070359
2007-07-14 23:30:00,0.7141,0.6773,0.6745,1.24103537807107,0.95731155358019,1.26446399290498
2007-07-14 23:40:00,1.3698,1.1402,1.1941,1.24046359163739,0.999690225411073,1.29303734859711
2007-07-14 23:50:00,0.8914,0.863,1.0525,1.19902269514405,1.00059884318669,1.29821451455852
2007-07-15 00:00:00,0.7819,0.7668,0.9722,1.01434560840708,0.951755890558722,1.2229059801038
2007-07-15 00:10:00,0.17384,0.18451,0.13667,1.03620294481975,0.838242816558771,1.00471195813973
2007-07-15 00:20:00,1.4305,1.3208,1.738,1.06490885424491,0.877347152180701,1.07249638298513
2007-07-15 00:30:00,1.0456,0.6388,0.8628,1.06777343088702,0.886492451135198,1.08773440037536
2007-07-15 00:40:00,1.4513,1.11,1.3377,1.04077222049582,0.879244611211262,1.06532677865671
2007-07-15 00:50:00,0.31131,0.302,0.4052,1.00087409763352,0.857551109431705,1.04181745900307
2007-07-15 01:00:00,0.795,0.6728,0.6295,1.08839108163532,0.842447968387048,1.02258486088856
2007-07-15 01:10:00,1.5447,1.4487,1.5495,1.16617781593744,0.947202865915638,1.1101679185983
2007-07-15 01:20:00,1.5773,1.1771,1.2838,1.12984645999407,0.986431588803779,1.14952811090439
2007-07-15 01:30:00,0.9459,0.7871,0.7953,1.11426122979231,0.957176801130605,1.12373651026889
2007-07-15 01:40:00,0.1239,0.11904,0.12389,1.16328380560821,0.937332341388202,1.09752479448142
2007-07-15 01:50:00,1.4039,1.2663,1.4597,1.17335969719026,0.984828162066513,1.1458946963752
2007-07-15 02:00:00,0.7939,0.5508,0.5608,1.14807597454213,0.989412726994327,1.14956001440041
2007-07-15 02:10:00,1.1937,0.9107,1.0487,1.12353311223975,0.943352742350323,1.05605002158372
2007-07-15 02:20:00,0.14846,0.14731,0.15239,1.09729035859703,0.93524644529348,1.03989452872979
2007-07-15 02:30:00,1.2368,1.1232,1.453,1.12113543025758,0.93681180504856,1.05692357576184
2007-07-15 02:40:00,1.028,0.7739,1.0217,1.15727220953172,0.950412190814817,1.08122657713772
2007-07-15 02:50:00,1.2988,1.0565,1.3493,1.08223041054395,0.976583895358239,1.13131330223953
2007-07-15 03:00:00,0.6674,0.4006,0.7146,0.980855168304133,0.880816981751916,1.05322377630589
2007-07-15 03:10:00,0.3351,0.26257,0.29987,1.04393462582276,0.818808492984883,0.998077544859468
2007-07-15 03:20:00,1.4697,1.1535,1.3982,1.06452009684308,0.860079544336032,1.05675477130598
2007-07-15 03:30:00,0.9381,0.7159,1.2101,1.02914623180901,0.873580871437336,1.09906771286922
2007-07-15 03:40:00,1.111,0.7542,0.9144,1.01664864126356,0.810896124149588,1.04223960792115
2007-07-15 03:50:00,0.3094,0.21513,0.22657,1.00327012710156,0.80420253215768,1.03800978237276
2007-07-15 04:00:00,1.0655,0.8065,1.0502,1.11999722021523,0.794167925620203,1.03813753717896
2007-07-15 04:10:00,1.6803,1.2236,1.718,1.11484305999315,0.867694448292494,1.15507434797072
2007-07-15 04:20:00,1.1841,0.7831,1.2157,1.1100823466557,0.831656491637973,1.12798463092823
2007-07-15 04:30:00,0.9562,0.8143,0.8504,1.05838633136719,0.834715353321887,1.11803944492544
2007-07-15 04:40:00,0.13952,0.15979,0.24229,1.0509877934247,0.784956523042525,1.06089510262697
2007-07-15 04:50:00,0.09995,0.09466,0.09776,1.12064850229795,0.782086005627318,1.05183480332351
2007-07-15 05:00:00,1.4415,1.3384,1.499,1.05804582294266,0.877920504144143,1.12980366268113
2007-07-15 05:10:00,0.7934,0.6836,0.8796,1.11443773101648,0.831731547403394,1.0832365045931
2007-07-15 05:20:00,1.4769,1.305,1.5219,1.08490123289888,0.900411897288846,1.12323943616492
2007-07-15 05:30:00,0.4404,0.3942,0.4063,1.13974579361242,0.887631568814019,1.10766828069158
2007-07-15 05:40:00,1.3523,1.1179,1.3367,1.16694330157989,0.934063296773159,1.15905692075111
2007-07-15 05:50:00,1.3594,1.1812,1.4099,1.09569356559035,0.968543712597951,1.19210564219374
2007-07-15 06:00:00,1.1345,0.9708,1.1125,1.07045617995551,0.940589919855105,1.11502830147703
2007-07-15 06:10:00,0.8408,0.5865,0.5611,1.05138581440745,0.931763519782061,1.0775895715439
2007-07-15 06:20:00,0.4665,0.3567,0.3291,1.05394034693548,0.915663164388858,1.06354844578614
2007-07-15 06:30:00,0.4712,0.4447,0.30082,1.10489536992648,0.918433190923698,1.06386755994939
2007-07-15 06:40:00,1.2884,1.1246,1.3274,1.05177867600624,0.963041379001414,1.11840335903288
2007-07-15 06:50:00,0.9171,0.4501,0.7559,1.06671184513066,0.888317742347865,1.04897335441135
2007-07-15 07:00:00,1.0331,0.8919,1.07,0.98453599694785,0.90184085629472,1.0625427494682
2007-07-15 07:10:00,0.4761,0.6768,0.3485,0.982939998269984,0.831123920197034,0.968833888872897
2007-07-15 07:20:00,0.31008,0.28266,0.3337,0.905974404024125,0.829565862751709,0.967947858567266
2007-07-15 07:30:00,0.04421,0.04613,0.05051,0.875930677845338,0.768843155567013,0.891220168534216
2007-07-15 07:40:00,1.1825,0.9558,1.0393,0.855770128105968,0.730555328898132,0.828100327817613
2007-07-15 07:50:00,0.9712,0.8967,0.9457,0.875048276444562,0.720319597398418,0.806002245447439
2007-07-15 08:00:00,1.0367,1.0959,0.9736,0.875945526763031,0.77562649846953,0.836723801411993
2007-07-15 08:10:00,0.5017,0.4185,0.3883,0.875283622127804,0.776913171875359,0.837631522822243
2007-07-15 08:20:00,0.442,0.24901,0.28986,0.827598677957185,0.773562108973613,0.837517949443114
2007-07-15 08:30:00,0.9633,0.7515,0.9684,0.812537689637005,0.724150451620612,0.776526469871306
2007-07-15 08:40:00,0.7409,0.7133,0.7908,0.78830800121326,0.738267791606494,0.779400894462784
2007-07-15 08:50:00,0.8162,0.8926,0.9884,0.784654262052026,0.738352986187235,0.767352055199907
2007-07-15 09:00:00,0.29835,0.24637,0.29145,0.788740081953769,0.723001872062177,0.766522327047135
2007-07-15 09:10:00,0.4944,0.4898,0.6513,0.840380367326404,0.728011174876565,0.777664252067166
2007-07-15 09:20:00,1.0726,0.9781,1.0625,0.818063050874514,0.77407259168064,0.829253719633393
2007-07-15 09:30:00,1.0326,0.8322,0.8809,0.841582962949349,0.760059765305384,0.811125948376623
2007-07-15 09:40:00,1.1445,0.9124,1.0479,0.797863291694773,0.761908366056259,0.823800161811515
2007-07-15 09:50:00,0.3834,0.30028,0.3642,0.792646894187702,0.694422617475827,0.786324269113796
2007-07-15 10:00:00,0.19587,0.17054,0.21918,0.788816214772013,0.690463627292089,0.784161117116921
2007-07-15 10:10:00,0.05001,0.04899,0.05027,0.855213291113157,0.689569686347016,0.783065175219638
2007-07-15 10:20:00,1.359,1.1346,1.098,0.876756464950083,0.7454497796302,0.80145619869482
2007-07-15 10:30:00,0.9961,0.7328,0.8354,0.980675140730615,0.746975556272603,0.805264478266017
2007-07-15 10:40:00,1.5569,1.2615,1.2719,0.986681906825754,0.806623180466967,0.849560776007176
2007-07-15 10:50:00,0.6178,0.4371,0.3973,0.984386945244706,0.80953950468,0.851019067917088
2007-07-15 11:00:00,0.3437,0.22377,0.25778,0.947665757676171,0.805008564668628,0.84096117444368
2007-07-15 11:10:00,0.05663,0.06518,0.0737,0.959480771878545,0.762729389263735,0.790949593473905
2007-07-15 11:20:00,1.1416,1.011,0.9899,0.924560458689155,0.78395502074687,0.803468822862896
2007-07-15 11:30:00,0.7265,0.6014,0.7435,0.955783681428091,0.758648282773558,0.770289457896114
2007-07-15 11:40:00,1.0164,0.861,0.934,0.957004468438555,0.787068870881692,0.804619499916106
2007-07-15 11:50:00,0.3627,0.3533,0.25539,0.957320930673824,0.788820002027655,0.804882349231444
2007-07-15 12:00:00,0.21941,0.13735,0.211,0.917981972796847,0.788930409570485,0.805279497490134
2007-07-15 12:10:00,1.0814,1.1607,1.0902,0.900437394071191,0.79350658669813,0.804077830367575
2007-07-15 12:20:00,0.7754,0.8699,0.7478,0.800311716791991,0.805019147972874,0.796932102713535
2007-07-15 12:30:00,1.052,1.0393,0.8409,0.797676624855924,0.765145603445816,0.726985296441821
2007-07-15 12:40:00,0.5596,0.6241,0.3407,0.79680447564829,0.772643337960135,0.725765700119196
2007-07-15 12:50:00,0.27433,0.22789,0.27525,0.896929499418924,0.772672668271264,0.725962036187753
2007-07-15 13:00:00,1.373,1.1643,1.0166,0.893472665687008,0.840048596091895,0.777562186396455
2007-07-15 13:10:00,1.1155,1.1633,1.1609,0.897134552889052,0.860821788690504,0.803970009031523
2007-07-15 13:20:00,0.7879,0.7711,0.7867,0.861284652440835,0.869761916022487,0.807218047808333
2007-07-15 13:30:00,0.3738,0.29691,0.4041,0.861339887794977,0.846678589702241,0.773944293047759
2007-07-15 13:40:00,0.3664,0.2905,0.3607,0.905411022184276,0.845919054103133,0.775345558753807
2007-07-15 13:50:00,1.0769,1.0438,1.1943,0.862999705952936,0.887851557150791,0.846831205045859
2007-07-15 14:00:00,0.4135,0.4175,0.4018,0.880178085472217,0.831855377013938,0.796184628919414
2007-07-15 14:10:00,0.9782,0.9396,1.0549,0.838722778241905,0.838673628090649,0.82801150352982
2007-07-15 14:20:00,0.3951,0.5657,0.26881,0.834798849595745,0.799706852808368,0.804018808795443
2007-07-15 14:30:00,0.4242,0.3465,0.3598,0.834399535553392,0.790857837121511,0.804320818210551
2007-07-15 14:40:00,0.21989,0.16969,0.11015,0.714812737206553,0.790549095899986,0.803481919981156
2007-07-15 14:50:00,0.02381,0.03548,0.0409,0.629601384068511,0.713051046231456,0.755466736296294
2007-07-15 15:00:00,0.04093,0.04115,0.05106,0.593276829556068,0.613900308541576,0.670028181981528
2007-07-15 15:10:00,0.04414,0.04441,0.05432,0.589135491744673,0.578061716630471,0.63844713231021
2007-07-15 15:20:00,0.04926,0.04996,0.04773,0.585189612132786,0.575888096810184,0.633925687634
2007-07-15 15:30:00,0.0599,0.04664,0.04741,0.751046411057915,0.573835955929176,0.630672549421547
2007-07-15 15:40:00,1.5778,1.174,1.6396,0.777741922970018,0.611828709410631,0.780902254461047
2007-07-15 15:50:00,0.8583,0.6902,0.7578,0.774302160081707,0.630265841640093,0.797418561842859
2007-07-15 16:00:00,0.9515,0.9608,1.1135,0.773076075632322,0.634256168265329,0.806347795638512
2007-07-15 16:10:00,0.3279,0.3303,0.29979,0.770799557900589,0.624081593548318,0.806668914394894
2007-07-15 16:20:00,0.30183,0.24752,0.27906,0.770958830459338,0.622190368460389,0.805606861225084
2007-07-15 16:30:00,0.24124,0.17461,0.16828,0.843591896912507,0.622221756124342,0.805753595090828
2007-07-15 16:40:00,1.1947,1.0215,1.247,0.856831892825878,0.69084704735774,0.88139250639763
2007-07-15 16:50:00,0.7011,0.5531,0.504,0.875064269782373,0.700553889198372,0.885941955735145
2007-07-15 17:00:00,0.7896,0.7533,0.7726,0.875680168614734,0.723953254390091,0.901965875300058
2007-07-15 17:10:00,0.25768,0.31614,0.26349,0.878766245300182,0.725617431140308,0.902586346758843
2007-07-15 17:20:00,0.4409,0.4038,0.472,0.87648916189212,0.729069241876047,0.906154061320619
2007-07-15 17:30:00,1.5693,1.1393,1.451,0.905718931919657,0.721716754487142,0.857862528713335
2007-07-15 17:40:00,1.1365,1.003,1.21,0.888947707985713,0.756308443429174,0.905599113971603
2007-07-15 17:50:00,0.7213,0.6916,0.7071,0.888119480494204,0.728274180269787,0.869382510773975
2007-07-15 18:00:00,0.22712,0.2284,0.2141,0.952675249519086,0.727008731846641,0.86875252781473
2007-07-15 18:10:00,1.2593,0.9997,1.1823,0.99201672846468,0.775424154992159,0.925051364431456
2007-07-15 18:20:00,1.1061,1.0617,1.1266,0.950870931483568,0.826963824553125,0.969175328242806
2007-07-15 18:30:00,0.6747,0.6098,0.7639,0.98594295821706,0.791369106083557,0.922832798807919
2007-07-15 18:40:00,1.152,0.8417,0.9788,0.971765346009726,0.809877014785487,0.948521964263766
2007-07-15 18:50:00,0.14805,0.14834,0.16979,1.00571475564118,0.79149778503222,0.934219940177645
2007-07-15 19:00:00,1.0662,1.0705,1.0788,1.04062568153519,0.841293208931095,0.972045234229325
2007-07-15 19:10:00,1.1191,1.0654,0.9843,0.983319396584813,0.883969171511528,0.996375230153422
2007-07-15 19:20:00,1.2054,0.9478,1.0307,0.944411169105437,0.861078875766433,0.93820441738478
2007-07-15 19:30:00,0.5501,0.3433,0.3678,0.932711101976668,0.823146182277447,0.880377553056445
2007-07-15 19:40:00,0.16176,0.13495,0.17201,0.982435683587794,0.809459087031449,0.867707747403145
2007-07-15 19:50:00,1.1825,1.0573,1.177,0.930198544187744,0.856298750902301,0.923797914263086
2007-07-15 20:00:00,0.6517,0.6906,0.7425,0.911536125365382,0.830135862569269,0.881413911025231
2007-07-15 20:10:00,0.9219,0.8038,0.8386,0.90133233741218,0.80187879399511,0.850287430332902
2007-07-15 20:20:00,0.17459,0.18789,0.22387,0.845795407994208,0.792254431838074,0.833252739757215
2007-07-15 20:30:00,0.1374,0.12178,0.12452,0.906223169038504,0.765018750640785,0.793992399865652
2007-07-15 20:40:00,1.1872,0.9866,1.1748,0.875104401989253,0.807985673744973,0.859641588106252
2007-07-15 20:50:00,0.6863,0.5148,0.8921,0.844575159277323,0.758640965709749,0.838625335470143
2007-07-15 21:00:00,0.8382,0.9094,0.8558,0.770882728927007,0.735898166398895,0.825511704259716
2007-07-15 21:10:00,0.26867,0.22703,0.20528,0.765401681243301,0.690025374330353,0.778618865962145
2007-07-15 21:20:00,0.3685,0.31293,0.4249,0.822832615572153,0.689452240145462,0.779852043408204
2007-07-15 21:30:00,1.0938,0.8518,1.0295,0.774604362837209,0.723695855607859,0.826598516759448
2007-07-15 21:40:00,0.8171,0.4902,0.6773,0.819519643732315,0.662174195759731,0.769024470451849
2007-07-15 21:50:00,1.0926,0.9116,1.0163,0.788029064422076,0.688259133139306,0.797996583708805
2007-07-15 22:00:00,0.3709,0.29685,0.683,0.787929639326629,0.658031397038864,0.785989725195503
2007-07-15 22:10:00,0.1458,0.11681,0.14771,0.830219129793723,0.657707968243941,0.785629980212254
2007-07-15 22:20:00,0.9998,0.9324,0.7528,0.809486047764647,0.706009946600718,0.804296038655522
2007-07-15 22:30:00,1.0542,0.8343,1.0016,0.857607209516613,0.684186965182698,0.776896258616311
2007-07-15 22:40:00,1.1516,0.8439,1.0917,0.834916200752962,0.710712658968908,0.803200783756522
2007-07-15 22:50:00,0.15678,0.12098,0.12349,0.851291928014501,0.666792377977532,0.775338837889724
2007-07-15 23:00:00,0.7597,0.7402,0.7228,0.919679706268117,0.690542773667684,0.792026313231396
2007-07-15 23:10:00,1.256,0.9054,1.0637,0.905542454501049,0.729727354072574,0.839073184226888
2007-07-15 23:20:00,0.96,0.9626,1.0056,0.893143649780281,0.74374474461539,0.836133702371392
2007-07-15 23:30:00,0.5693,0.5542,0.6,0.845432407441186,0.746367978612246,0.832353916257534
2007-07-15 23:40:00,0.18236,0.16516,0.17765,0.958787677730623,0.70675209276143,0.78818991894873
2007-07-15 23:50:00,1.5002,1.0848,1.5277,0.970347734562434,0.770388103791132,0.912671576064133
2007-07-16 00:00:00,0.7308,0.5198,0.742,1.0348401485628,0.776832800262529,0.925991979217918
2007-07-16 00:10:00,1.4939,1.193,1.3935,1.00645959106438,0.815699931536944,0.994620143293367
2007-07-16 00:20:00,0.475,0.3619,0.5629,0.96276441496982,0.792797785566764,0.970850685049677
2007-07-16 00:30:00,0.12587,0.0962,0.11555,1.01018018207097,0.765335776363108,0.930932924442721
2007-07-16 00:40:00,1.1853,1.0063,0.994,1.00007301982684,0.810820495491665,0.961347020551548
2007-07-16 00:50:00,0.4138,0.4716,0.4122,0.941702568204513,0.797912338846564,0.952011820076581
2007-07-16 01:00:00,0.027358,0.024895,0.024698,0.946230776485564,0.764119683458387,0.913596245484174
2007-07-16 01:10:00,1.0099,0.8557,1.0526,1.02349680336449,0.751279743766921,0.918539929320198
2007-07-16 01:20:00,1.4234,1.1736,1.4252,1.02357561092057,0.816609622954435,0.999407893964159
2007-07-16 01:30:00,0.20829,0.19985,0.25857,0.934515705093948,0.816754424164632,0.99973264631639
